id,name,street_number,street_address,city,state,country,postal_code,latitude,longitude,phone,geo,phone_alt,hours,alt_id,null,rating,keywords,google_maps_location,website,unknown
495,The San Francisco Mead Company,1180,Shafter Avenue,San Francisco,California,United States,94124,37.726772,-122.382675,(415) 819-4941,cca6e9b874202347b4b3caed193a8d20668cea18,+1 415-819-4941,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: Closed, Saturday: 12:00 â€“ 6:00 pm, Sunday: Closed",ChIJGcz4jRV_j4AR6Ok5vZmSX0E,,4.7,"food, point_of_interest, establishment",https://plus.google.com/110933492903362932228/about?hl=en-US,http://www.sfmead.com/,1
496,Devoto & Devoto,655,Gold Ridge Road,Sebastopol,California,United States,95472,38.388874,-122.865395,(707) 823-6650,39191667ba628a94040c2cb80ea3dc3ddaed9f01,+1 707-823-6650,,ChIJo1mwuHkwhIARlVPleo75kHQ,,,"florist, food, store, point_of_interest, establishment",https://plus.google.com/114259961543262092966/about?hl=en-US,http://www.devotogardens.com/,1
497,The Mead Kitchen,2323,Fourth Street,Berkeley,California,United States,94710,37.862259,-122.297966,(510) 473-2265,ed95b15673ebf0491a4668ceb3b90ac77b77f241,+1 510-473-2265,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: 1:00 â€“ 5:00 pm, Saturday: 1:00 â€“ 5:00 pm, Sunday: 1:00 â€“ 5:00 pm",ChIJe3MvyOh-hYARyy5MWcSxxkc,,,"food, point_of_interest, establishment",https://plus.google.com/102275583930918075358/about?hl=en-US,http://www.themeadkitchen.com/,1
498,Pac City Brewery,12780,Pierce Street Ste 5,Pacoima,California,United States,91331,34.268017,-118.41124,(213) 219-1921,6681c7a85bb4ed1dc36448936381b72150414593,+1 213-219-1921,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: 12:00 â€“ 10:00 pm, Friday: 12:00 â€“ 10:00 pm, Saturday: 12:00 â€“ 10:00 pm, Sunday: 12:00 â€“ 7:00 pm",ChIJ_____5uRwoARwmZcGKKPhqM,,,"food, point_of_interest, establishment",https://plus.google.com/113982682176462426481/about?hl=en-US,http://www.paccitybrewery.com/,1
499,Cool Beerwerks,5020,Ellinghouse Drive,Cool,California,United States,95614,38.886284,-121.014252,(530) 885-5866,93bfecaf85f8a4dcc6f47fae9516af9e6fc9f396,+1 530-885-5866,"Monday: 4:00 â€“ 9:00 pm, Tuesday: Closed, Wednesday: 11:00 am â€“ 9:00 pm, Thursday: 11:00 am â€“ 9:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 11:00 am â€“ 11:00 pm, Sunday: 11:00 am â€“ 9:00 pm",ChIJ2ZiST3IEm4AR9V-mwX_IPmk,,4.5,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/107855527665903627663/about?hl=en-US,http://www.cbwbeer.com/,1
500,Barley Forge Brewing Co.,2957,Randolph Avenue,Costa Mesa,California,United States,92626,33.678719,-117.888245,(714) 641-2084,e953d0ebf8641ed0113df4573857adcbc968e50d,+1 714-641-2084,"Monday: 5:00 â€“ 10:00 pm, Tuesday: 5:00 â€“ 10:00 pm, Wednesday: 5:00 â€“ 10:00 pm, Thursday: 5:00 pm â€“ 12:00 am, Friday: 5:00 pm â€“ 1:00 am, Saturday: 11:30 am â€“ 1:00 am, Sunday: 11:30 am â€“ 10:00 pm",ChIJyYZNkxnf3IARmQaag_vI1dM,,4.8,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/108660576770944584542/about?hl=en-US,http://barleyforge.com/,1
501,Uncle Sam's Misguided Brewery & USMB Tap,2111,Research Drive,Livermore,California,United States,94550,37.678032,-121.721718,(925) 339-5129,e4a488ba38f7a8984eb51d8bc82d35013f889c99,+1 925-339-5129,,ChIJs2VDeVXnj4ARKP-hq6pVt8U,,,"food, point_of_interest, establishment",https://plus.google.com/116579087356313478599/about?hl=en-US,http://www.usmbtaphouse.com/,1
502,Legends Craft Brewery,1301,South Lewis Street,Anaheim,California,United States,,33.816532,-117.898888,(888) 327-0202,313b5d7ea1035bf6f771d7af60ae233703be6ab2,+1 888-327-0202,,ChIJgx_3q7fX3IARzdnl8a8rNoM,,,"food, point_of_interest, establishment",https://plus.google.com/106123822189708951140/about?hl=en-US,http://www.legendsbeer.com/,1
503,Haralambos Beverage Co,2300,Pellissier Place,City of Industry,California,United States,90601,34.030499,-118.029869,(562) 347-4300,15c60e5494f9e24e8662369bfae8fe8e3363266d,+1 562-347-4300,,ChIJSQHAhi_RwoAR3e8K1llJL28,,,"point_of_interest, establishment",https://plus.google.com/107631867227289235977/about?hl=en-US,http://www.haralambos.com/,1
504,Legends Sports Bar,5236,East 2nd Street,Long Beach,California,United States,90803,33.759724,-118.1343,(562) 433-5743,06ba1be244de3d93d47e34e945ac6f5c1cc63067,+1 562-433-5743,"Monday: 11:00 am â€“ 2:00 am, Tuesday: 11:00 am â€“ 2:00 am, Wednesday: 11:00 am â€“ 2:00 am, Thursday: 11:00 am â€“ 2:00 am, Friday: 11:00 am â€“ 2:00 am, Saturday: 9:00 am â€“ 2:00 am, Sunday: 9:00 am â€“ 2:00 am",ChIJjUuoODYw3YARBEkly1VRiyY,,3.2,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/106943890675082205774/about?hl=en-US,http://www.legendssportsbar.com/,1
505,Best Western Plus Stovall's Inn,1110,West Katella Avenue,Anaheim,California,United States,92802,33.802486,-117.924637,(714) 778-1880,9996de907c21911ac5286b0ed5a766d84ca8aab5,+1 714-778-1880,"Monday: Open 24 hours, Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours",ChIJP6IPV9_X3IARsTwQ0Y8t_GI,,3.7,"lodging, point_of_interest, establishment",https://plus.google.com/100881480385841475994/about?hl=en-US,http://stovallsinn.com/,1
506,Heroes & Legends Bar & Grill,131,Yale Avenue,Claremont,California,United States,91711,34.095314,-117.718147,(909) 621-6712,59016b18cc6a9d1d775552ec665c602056547fd1,+1 909-621-6712,"Monday: 11:00 am â€“ 11:00 pm, Tuesday: 11:00 am â€“ 11:00 pm, Wednesday: 11:00 am â€“ 11:00 pm, Thursday: 11:00 am â€“ 11:00 pm, Friday: 11:00 am â€“ 1:00 am, Saturday: 11:00 am â€“ 1:00 am, Sunday: 11:00 am â€“ 11:00 pm",ChIJxerF3cExw4ARyMrhFA6UJ90,,3.5,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/115886330655915670485/about?hl=en-US,,1
507,Dos Desperados Brewery,1241,Linda Vista Drive,San Marcos,California,United States,92078,33.136925,-117.193428,(760) 566-6209,a90c815141514743c979dd578e9f67e6b32ba607,+1 760-566-6209,"Monday: Closed, Tuesday: Closed, Wednesday: 4:00 â€“ 9:00 pm, Thursday: 4:00 â€“ 9:00 pm, Friday: 4:00 â€“ 9:00 pm, Saturday: 12:00 â€“ 7:00 pm, Sunday: 12:00 â€“ 6:00 pm",ChIJ89mOVUZ13IARMR0HU0CL58g,,4.4,"food, point_of_interest, establishment",https://plus.google.com/113828290556721901159/about?hl=en-US,http://dosdesperadosbrew.com/,1
508,URBN St. Brewing Co.,110,South Magnolia Avenue,El Cajon,California,United States,92020,32.795441,-116.962715,(619) 328-6922,750b2f4eb3a53f5796a20f6cb919adafb0251466,+1 619-328-6922,"Monday: 11:30 am â€“ 10:00 pm, Tuesday: 11:30 am â€“ 10:00 pm, Wednesday: 11:30 am â€“ 10:00 pm, Thursday: 11:30 am â€“ 10:00 pm, Friday: 11:30 am â€“ 12:00 am, Saturday: 11:30 am â€“ 12:00 am, Sunday: 11:30 am â€“ 10:00 pm",ChIJ5w_-xclZ2YARSuOpmXkqPAY,,4.3,"restaurant, food, point_of_interest, establishment",https://plus.google.com/114179972889677636850/about?hl=en-US,http://www.urbnstbrewing.com/,1
509,Alvarado Street Brewery,426,Alvarado Street,Monterey,California,United States,93940,36.599285,-121.894753,(831) 655-2337,625a6e9181d01260d1398cc28a84cdc32261bd65,+1 831-655-2337,"Monday: 11:30 am â€“ 10:00 pm, Tuesday: 11:30 am â€“ 10:00 pm, Wednesday: 11:30 am â€“ 10:00 pm, Thursday: 11:30 am â€“ 12:00 am, Friday: 11:30 am â€“ 12:00 am, Saturday: 11:30 am â€“ 12:00 am, Sunday: 11:30 am â€“ 10:00 pm",ChIJ0SbE6iPkjYARnHafeDarrWg,,4.8,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/115227642608926765113/about?hl=en-US,http://www.alvaradostreetbrewery.com/,1
510,Council Brewing Company,7705,Convoy Court,San Diego,California,United States,92111,32.834545,-117.154533,(858) 256-0038,3c5fa89a80346f80619935a61fc928705f97c1cd,+1 858-256-0038,"Monday: 2:00 â€“ 9:00 pm, Tuesday: 2:00 â€“ 9:00 pm, Wednesday: 2:00 â€“ 9:00 pm, Thursday: 2:00 â€“ 10:00 pm, Friday: 11:00 am â€“ 10:00 pm, Saturday: 11:00 am â€“ 10:00 pm, Sunday: Closed",ChIJNUjQE5n_24ARsH1RCCmYR8s,,4.3,"food, point_of_interest, establishment",https://plus.google.com/103116090485647672032/about?hl=en-US,http://www.councilbrew.com/,1
511,Four Sons Brewing,18421,Gothard Street,Huntington Beach,California,United States,92648,33.694981,-118.000252,(714) 584-7501,1f069fac28a5655e12db13da77184ad1ab69b9cb,+1 714-584-7501,"Monday: 4:00 â€“ 9:00 pm, Tuesday: Closed, Wednesday: 4:00 â€“ 9:00 pm, Thursday: 4:00 â€“ 9:00 pm, Friday: 12:00 â€“ 9:00 pm, Saturday: 12:00 â€“ 9:00 pm, Sunday: 12:00 â€“ 8:00 pm",ChIJnZvRb74m3YARqXYkOL4XR9Q,,4.8,"food, point_of_interest, establishment",https://plus.google.com/117718228115180710151/about?hl=en-US,http://www.foursonsbrewing.com/,1
512,Big Bear Lake Brewing Company,40827,Stone Road,Big Bear Lake,California,United States,92315,34.242558,-116.911003,(909) 878-0500,7622e52abff7517fb2cf84da4ef79672c1b797e7,+1 909-878-0500,"Monday: 11:00 am â€“ 10:00 pm, Tuesday: 11:00 am â€“ 10:00 pm, Wednesday: 11:00 am â€“ 10:00 pm, Thursday: 11:00 am â€“ 10:00 pm, Friday: 11:00 am â€“ 2:00 am, Saturday: 11:00 am â€“ 2:00 am, Sunday: 11:00 am â€“ 10:00 pm",ChIJ-Zj0KJSzxIAR8QYhfNJDX2o,,4,"restaurant, food, point_of_interest, establishment",https://plus.google.com/104563509089363001079/about?hl=en-US,http://bblbc.com/,1
513,Barrel Head Brewhouse,1785,Fulton Street,San Francisco,California,United States,94117,37.775677,-122.446114,(415) 416-6989,76393c364d4a86d4cad351b2dc0855de45fc2797,+1 415-416-6989,"Monday: 4:00 pm â€“ 12:00 am, Tuesday: 4:00 pm â€“ 12:00 am, Wednesday: 4:00 pm â€“ 2:00 am, Thursday: 4:00 pm â€“ 2:00 am, Friday: 4:00 pm â€“ 2:00 am, Saturday: 12:00 pm â€“ 2:00 am, Sunday: 10:00 am â€“ 12:00 am",ChIJg4a117KAhYARfFvbnNINjZY,,4.4,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/117920322784196166491/about?hl=en-US,http://www.barrelheadsf.com/,1
514,Boneshaker Community Brewery,Rocklin,California,United States,95677,,,38.790588,-121.224266,(916) 672-6292,ed30ab7f21992cacfd9cf9fded6d9229a38c0c19,+1 916-672-6292,"Monday: Closed, Tuesday: Closed, Wednesday: 11:30 am â€“ 9:00 pm, Thursday: 11:30 am â€“ 9:00 pm, Friday: 11:30 am â€“ 10:00 pm, Saturday: 11:30 am â€“ 10:00 pm, Sunday: 10:00 am â€“ 8:00 pm",ChIJzerw5hofm4AR_6tkKCe_Y3I,,4.2,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/112900987938250787583/about?hl=en-US,http://www.boneshakerbrew.com/,1
515,The Other Place,14655,California 128,Boonville,California,United States,95415,39.003513,-123.362259,(707) 895-3979,3a7ae7b6fd7f213fb466040657e0a1d516cbafff,+1 707-895-3979,,ChIJLYn4KsxsgYARl43oxb1mvGY,,,"real_estate_agency, travel_agency, lodging, point_of_interest, establishment",https://plus.google.com/116278062503774205216/about?hl=en-US,http://sheepdung.com/,1
516,Toll House Inn/Bell Valley Farm,12378,Boonville Road,Boonville,California,United States,95415,39.025307,-123.291885,(707) 895-2572,2b0c23848333e0400ad1691f64d6eaaec41d21a2,+1 707-895-2572,,ChIJScbP3xhqgYARZRuyu65DHXg,,,"real_estate_agency, travel_agency, lodging, point_of_interest, establishment",https://plus.google.com/117066514394495569485/about?hl=en-US,http://www.tollhouseinn.com/,1
517,Boonville Hotel,14050,California 128,Boonville,California,United States,95415,39.009293,-123.367943,(707) 895-2210,fd4c726ebad37dd47b81eacc30a4c4dbe19a04bc,+1 707-895-2210,"Monday: 8:00 am â€“ 10:30 pm, Tuesday: 8:00 am â€“ 10:30 pm, Wednesday: 8:00 am â€“ 10:30 pm, Thursday: 8:00 am â€“ 10:30 pm, Friday: 8:00 am â€“ 10:30 pm, Saturday: 8:00 am â€“ 10:30 pm, Sunday: 8:00 am â€“ 10:30 pm",ChIJNYdqdTdqgYARQH8YA2PIKgY,,,"lodging, point_of_interest, establishment",https://plus.google.com/111245119366375963460/about?hl=en-US,http://www.boonvillehotel.com/,1
518,Foursight Wines,14475,California 128,Boonville,California,United States,95415,39.004795,-123.362801,(707) 895-2889,526c89c4f2354fe900e58c68c05203095978f580,+1 707-895-2889,"Monday: 10:00 am â€“ 4:30 pm, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: 10:00 am â€“ 4:30 pm, Saturday: 10:00 am â€“ 4:30 pm, Sunday: 10:00 am â€“ 4:30 pm",ChIJjYZvgDxqgYAR8tVeUDRnKH4,,,"food, point_of_interest, establishment",https://plus.google.com/117390212712072996126/about?hl=en-US,,1
519,Mendocino County Fairgroundsâ€Ž,Boonville,California,United States,95415,,,39.004978,-123.365135,(707) 895-3011,2a275a955d9d64fd1e5979a0ea5939069f29f381,+1 707-895-3011,,ChIJMbV64ztqgYARkmujJ66-3oI,,,"campground, park, lodging, point_of_interest, establishment",https://plus.google.com/112057044219507184352/about?hl=en-US,http://www.mendocountyfair.com/,1
520,RÃ¶k House Brewing Company,1939,West 11th Street,Upland,California,United States,91786,34.103455,-117.6884,(909) 981-0020,1c1f123c6eb03b386b4906c51dd5f20d929a345e,+1 909-981-0020,"Monday: Closed, Tuesday: Closed, Wednesday: 5:00 â€“ 9:00 pm, Thursday: 4:00 â€“ 9:00 pm, Friday: 2:00 â€“ 9:00 pm, Saturday: 1:00 â€“ 9:00 pm, Sunday: 1:00 â€“ 6:00 pm",ChIJp6GAwgoxw4ARi2ySJHngyvA,,4.7,"food, point_of_interest, establishment",https://plus.google.com/100576908939313534569/about?hl=en-US,http://www.rokhousebrewing.com/,1
521,Urbano Cellars,B,2323,Fourth Street,Berkeley,California,United States,37.86219,-122.297493,(510) 647-8393,ab767b3be26ca88c91e73bf1109ea1ad1e3d7e48,+1 510-647-8393,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: 1:00 â€“ 5:00 pm, Saturday: 1:00 â€“ 5:00 pm, Sunday: 1:00 â€“ 5:00 pm",ChIJG83Pt-h-hYARSMv_ni8OEWM,,,"food, point_of_interest, establishment",https://plus.google.com/111120103926912944626/about?hl=en-US,http://www.urbanocellars.com/,1
522,Clandestine Brewing,suite 124,1805,Little Orchard Street,San Jose,California,United States,37.306133,-121.872887,(650) 530-0045,b94a617e24f6ec9f04095409bbddecd1129a8de5,+1 650-530-0045,,ChIJ875n-T0zjoARAT_lVT5E7hI,,,"food, point_of_interest, establishment",https://plus.google.com/110768309608653289442/about?hl=en-US,http://www.clandestinebrewing.com/,1
523,Yolo Brewing Company,1520,Terminal Street,West Sacramento,California,United States,95691,38.569489,-121.541924,(916) 379-7585,0b64999e9010586369e2bc1dd6ff11d0514dd54e,+1 916-379-7585,"Monday: Closed, Tuesday: Closed, Wednesday: 3:00 â€“ 9:00 pm, Thursday: 3:00 â€“ 9:00 pm, Friday: 3:00 â€“ 9:00 pm, Saturday: 11:00 am â€“ 9:00 pm, Sunday: 11:00 am â€“ 8:00 pm",ChIJtTT1R__TmoARHHw83e6Dyrw,,4.4,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/114331245232793484794/about?hl=en-US,http://yolobrew.com/,1
524,Johnson Brothers of California,2612,Crows Landing Road,Modesto,California,United States,95358,37.593597,-120.990662,(651) 695-4663,ed1e010bdd613c6148f88c6fce970a2c7d98de14,+1 651-695-4663,,ChIJU_F_GrmlkYAR1WMrCmn2N1E,,,"food, point_of_interest, establishment",https://plus.google.com/113696660540153543805/about?hl=en-US,http://www.johnsonbrothers.com/location/california/#map_california,1
525,Shepard Bros,503,South Cypress Street,La Habra,California,United States,90631,33.927067,-117.942528,(562) 697-1366,bdbee6be72c36dd33e2d94b60c4b27a71c5433ca,+1 562-697-1366,,ChIJt_oq_rkq3YARUCTKpua9_iY,,,"point_of_interest, establishment",https://plus.google.com/108942169564395852282/about?hl=en-US,https://www.shepardbros.com/,1
526,Post No Bills Craft Beer House,600,Ortiz Avenue,Sand City,California,United States,93955,36.611885,-121.850349,(831) 324-4667,634332f4cb5381dcbc5dfe2c412375eb3fcba84f,+1 831-324-4667,"Monday: 3:00 â€“ 11:30 pm, Tuesday: 3:00 â€“ 11:30 pm, Wednesday: 3:00 â€“ 11:30 pm, Thursday: 3:00 â€“ 11:30 pm, Friday: 1:00 â€“ 11:30 pm, Saturday: 1:00 â€“ 11:30 pm, Sunday: 1:00 â€“ 10:00 pm",ChIJjRgzWzz_j4AR1bTYUuqCUU4,,4.7,"liquor_store, store, bar, point_of_interest, establishment",https://plus.google.com/110453101604937004082/about?hl=en-US,http://www.postnobills.net/,1
527,Red Branch Cider & Brewing Company,1246,Birchwood Drive,Sunnyvale,California,United States,94089,37.404411,-121.992165,(408) 747-0770,c24eabb15243b798640f328fe16eaf2506a159ce,+1 408-747-0770,"Monday: Closed, Tuesday: 2:00 â€“ 8:00 pm, Wednesday: 2:00 â€“ 8:00 pm, Thursday: 2:00 â€“ 9:00 pm, Friday: 2:00 â€“ 9:00 pm, Saturday: 2:00 â€“ 8:00 pm, Sunday: Closed",ChIJr3HCTdXJj4ARIRHM3__PvEw,,,"food, point_of_interest, establishment",https://plus.google.com/109955087335007718356/about?hl=en-US,http://www.redbranchcider.com/,1
528,Black Gold Coffee House & Deli,508,Center Street,Taft,California,United States,93268,35.141205,-119.459328,(661) 765-6556,0af7bf75804bdaa6f130f6418aaacc686172166f,+1 661-765-6556,,ChIJL4nnQvnK64ARtdI0NkowRKc,,,"cafe, food, point_of_interest, establishment",https://plus.google.com/111851903366902621606/about?hl=en-US,,1
529,Left Coast Brewing Co.,1245,Puerta Del Sol,San Clemente,California,United States,92673,33.457756,-117.589043,(949) 276-2699,c797faea9c107b2537ce8aac5e69b7c04bd705b2,+1 949-276-2699,"Monday: 4:00 â€“ 9:00 pm, Tuesday: 4:00 â€“ 9:00 pm, Wednesday: 4:00 â€“ 9:00 pm, Thursday: 4:00 â€“ 9:00 pm, Friday: 12:00 â€“ 10:00 pm, Saturday: 12:00 â€“ 10:00 pm, Sunday: 12:00 â€“ 8:00 pm",ChIJHQfR7nDz3IARzx6EE62bqt0,,4.4,"food, point_of_interest, establishment",https://plus.google.com/115002489246919383371/about?hl=en-US,http://www.leftcoastbrewing.com/,1
530,June Lake Brewing,131,South Crawford Avenue,June Lake,California,United States,93529,37.778847,-119.076157,,b40cd9ef1f2c31020fae64fe837f35efbede0471,,,ChIJK3FMMeRqloARtha5jBBhwvs,,4.8,"bar, point_of_interest, establishment",https://plus.google.com/106573879767885190468/about?hl=en-US,http://www.junelakebrewing.com/,1
531,Food Lounge,1,1001,Center Street,Santa Cruz,California,United States,36.976036,-122.028999,,0a57292977f8d21065ef16ecd42eb16358ed0e50,,,ChIJWS0PGi9AjoARruEOxSckaN8,,,"point_of_interest, establishment",https://plus.google.com/104229908648873849150/about?hl=en-US,http://www.scfoodlounge.com/,1
532,99 Bottles Of Beer On The Wall,110,Walnut Avenue,Santa Cruz,California,United States,95060,36.973625,-122.026657,(831) 459-9999,66a69113a50e6480b5c46e5bf164235cd48f4624,+1 831-459-9999,"Monday: 11:30 am â€“ 1:30 am, Tuesday: 11:30 am â€“ 1:30 am, Wednesday: 11:30 am â€“ 1:30 am, Thursday: 11:30 am â€“ 1:30 am, Friday: 11:30 am â€“ 2:00 am, Saturday: 11:30 am â€“ 2:00 am, Sunday: 11:30 am â€“ 12:00 am",ChIJRxukKCZAjoAR3qO-mTR8CUk,,3.9,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/109526793063136957995/about?hl=en-US,http://www.99bottles.com/,1
533,Red Restaurant and Bar,200,Locust Street,Santa Cruz,California,United States,95060,36.975155,-122.028152,(831) 425-1913,d78ba614e5bffbe0177876bdd1a6d45d73ae4a25,+1 831-425-1913,"Monday: 5:00 pm â€“ 1:45 am, Tuesday: 5:00 pm â€“ 1:45 am, Wednesday: 5:00 pm â€“ 1:45 am, Thursday: 5:00 pm â€“ 1:45 am, Friday: 5:00 pm â€“ 1:45 am, Saturday: 5:00 pm â€“ 1:45 am, Sunday: 5:00 pm â€“ 1:45 am",ChIJ5wquTS9AjoAROWu2HL7oxvk,,4.3,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/110628076446924436810/about?hl=en-US,http://www.redrestaurantandbar.com/,1
534,515 Kitchen & Cocktails,515,Cedar Street,Santa Cruz,California,United States,95060,36.971329,-122.027016,(831) 425-5051,64922b78332aa9f088ddcb0ddc40782574a65ddd,+1 831-425-5051,"Monday: 4:00 pm â€“ 1:30 am, Tuesday: 4:00 pm â€“ 1:30 am, Wednesday: 4:00 pm â€“ 1:30 am, Thursday: 4:00 pm â€“ 1:30 am, Friday: 4:00 pm â€“ 1:30 am, Saturday: 10:00 am â€“ 3:00 pm, 4:00 pm â€“ 1:30 am, Sunday: 10:00 am â€“ 3:00 pm, 4:00 pm â€“ 1:30 am",ChIJdf4f4idAjoAR27-VU18tWPg,,4.2,"night_club, bar, point_of_interest, establishment",https://plus.google.com/114333202580121149674/about?hl=en-US,http://515santacruz.com/,1
535,Poet & Patriot Irish Pub,E,320,Cedar Street,Santa Cruz,California,United States,36.9697,-122.025749,(831) 426-8620,ace1d17634679e34d48aa2722e8523ce62e6dba6,+1 831-426-8620,"Monday: 1:00 pm â€“ 2:00 am, Tuesday: 1:00 pm â€“ 2:00 am, Wednesday: 1:00 pm â€“ 2:00 am, Thursday: 1:00 pm â€“ 2:00 am, Friday: 1:00 pm â€“ 2:00 am, Saturday: 1:00 pm â€“ 2:00 am, Sunday: 1:00 pm â€“ 2:00 am",ChIJ1WezRZ1qjoARCmJJP32SFJw,,4.1,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/104675826077878458172/about?hl=en-US,,1
536,Burger.,1520,Mission Street,Santa Cruz,California,United States,95060,36.966965,-122.04023,(831) 425-5300,fd6d2174c447678ff92987264e59f498a63e06e1,+1 831-425-5300,"Monday: 11:00 am â€“ 11:00 pm, Tuesday: 11:00 am â€“ 11:00 pm, Wednesday: 11:00 am â€“ 11:00 pm, Thursday: 11:00 am â€“ 11:00 pm, Friday: 11:00 am â€“ 11:00 pm, Saturday: 11:00 am â€“ 11:00 pm, Sunday: 11:00 am â€“ 11:00 pm",ChIJM9K-ZdVBjoAR52hMp4Wu24Q,,4,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/108614525865503387209/about?hl=en-US,http://burgersantacruz.com/,1
537,Cafe Limelight,1016,Cedar Street,Santa Cruz,California,United States,95060,36.975552,-122.027794,(831) 425-7873,c983129a63f55d164f5b3d3c00380f3e6d34118e,+1 831-425-7873,"Monday: 11:30 am â€“ 2:30 pm, Tuesday: 11:30 am â€“ 2:30 pm, 5:30 â€“ 8:30 pm, Wednesday: 11:30 am â€“ 2:30 pm, 5:30 â€“ 8:30 pm, Thursday: 11:30 am â€“ 2:30 pm, 5:30 â€“ 8:30 pm, Friday: 11:30 am â€“ 2:30 pm, 5:30 â€“ 8:30 pm, Saturday: 11:30 am â€“ 2:30 pm, 5:30 â€“ 8:30 pm, Sunday: 11:30 am â€“ 2:30 pm",ChIJoT-ETy9AjoARJnTggspncFY,,4.7,"cafe, food, point_of_interest, establishment",https://plus.google.com/114961719453942843811/about?hl=en-US,http://www.cafelimelight.com/,1
538,Specific Gravity Cider Company,174,708,Gravenstein Highway North,Sebastopol,California,United States,38.407104,-122.840202,(707) 823-3964,bd69b122bc547fb252d11a7a9493c09352fae2bf,+1 707-823-3964,,ChIJgdT7R3A6hIARqj_cf8A5qDM,,,"food, point_of_interest, establishment",https://plus.google.com/105148311218920179316/about?hl=en-US,http://specificgravitycider.com/contact/,1
539,Artifex Brewing Company,A,919,Calle Amanecer,San Clemente,California,United States,33.44915,-117.605682,(949) 429-7805,b7f0fa22677d1b29364ca6c4fbaa3f2db2fcf990,+1 949-429-7805,"Monday: 12:00 â€“ 8:00 pm, Tuesday: 12:00 â€“ 8:00 pm, Wednesday: 12:00 â€“ 8:00 pm, Thursday: 12:00 â€“ 9:00 pm, Friday: 12:00 â€“ 10:00 pm, Saturday: 12:00 â€“ 9:00 pm, Sunday: 12:00 â€“ 7:00 pm",ChIJ2b_zcYXz3IARc8zxfzdv0cY,,4.9,"food, point_of_interest, establishment",https://plus.google.com/116349521032229767304/about?hl=en-US,http://www.artifexbrewing.com/contact-us/,1
540,O'Neill Honey Company,2435,Industry Street,Oceanside,California,United States,92054,33.198963,-117.344826,(760) 814-1883,40f96444b260cbcdbc3f7fda8c88a9efdb6f28c4,+1 760-814-1883,,ChIJtS0QF8Rx3IAR5Rjrujiaijc,,,"food, point_of_interest, establishment",https://plus.google.com/116591665313241535877/about?hl=en-US,http://www.oneillhoney.com/,1
541,Mare Island Brewing Co.,289,Mare Island Way,Vallejo,California,United States,94590,38.100567,-122.263031,(707) 556-3000,2d21676a25c61f30606893f8fc595056c0d24fb3,+1 707-556-3000,,ChIJ4QraKGJzhYAR_1jAGDokUBI,,,"food, point_of_interest, establishment",https://plus.google.com/107807523201895727844/about?hl=en-US,http://www.mareislandbrewingco.com/,1
542,Right Eye Brewing Company,221,Benton Court,Suisun City,California,United States,94585,38.241531,-122.042046,(707) 416-1347,fcdd0755d426b301494bc26e4ab2327e7a193b10,+1 707-416-1347,"Monday: 4:30 â€“ 7:30 pm, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: 4:30 â€“ 7:30 pm, Saturday: 12:00 â€“ 7:30 pm, Sunday: 12:00 â€“ 7:30 pm",ChIJX-9isU0UhYARQFZY_QdKsXk,,,"food, point_of_interest, establishment",https://plus.google.com/106151485643727832025/about?hl=en-US,http://righteyebrewing.com/,1
543,Seven Brethren Brewery,11626,Sterling Avenue,Riverside,California,United States,92503,33.895428,-117.484764,,8cbb11eb65e9d2f49c7ea851aaf90ae29c728d4b,,,ChIJXQFitWi33IARUvdN0mulKnk,,,"bar, restaurant, food, point_of_interest, establishment",https://plus.google.com/101643415695911811263/about?hl=en-US,http://www.7brethren.com/,1
